,acc_g
1144,-5.4116153e-06
1145,-5.7504458e-05
1146,-8.245331e-05
1147,-8.876293e-05
1148,-0.0001090118
1149,-0.00012823238
1150,-0.00013143528
1151,-0.00012372273
1152,-0.00012372273
1153,-0.00013143528
1154,-0.00012823238
1155,-0.0001090118
1156,-8.876293e-05
1157,-8.245331e-05
1158,-5.7504458e-05
1159,-5.4116153e-06
1160,-2.5715071e-05
1161,-7.155295e-05
1162,-8.2479884e-05
1163,-9.064617e-05
1164,-0.000113285314
1165,-0.0001314353
1166,-0.00013319838
1167,-0.00010019853
1168,-0.00010019853
1169,-0.00013319838
1170,-0.0001314353
1171,-0.000113285314
1172,-9.064617e-05
1173,-8.2479884e-05
1174,-7.155295e-05
1175,-2.5715071e-05
1176,-6.173571e-05
1177,-6.94384e-05
1178,-8.015414e-05
1179,-9.447102e-05
1180,-0.00011347715
1181,-0.00012372273
1182,-0.00010019852
1183,-1.8002329e-05
1184,-1.8002329e-05
1185,-0.00010019852
1186,-0.00012372273
1187,-0.00011347715
1188,-9.447102e-05
1189,-8.015414e-05
1190,-6.94384e-05
1191,-6.173571e-05
1192,-6.173571e-05
1193,-6.94384e-05
1194,-8.015414e-05
1195,-9.447102e-05
1196,-0.00011347715
1197,-0.00012372273
1198,-0.00010019852
1199,-1.8002329e-05
1200,-1.8002329e-05
1201,-0.00010019852
1202,-0.00012372273
1203,-0.00011347715
1204,-9.447102e-05
1205,-8.015414e-05
1206,-6.94384e-05
1207,-6.173571e-05
1208,-2.5715071e-05
1209,-7.155295e-05
1210,-8.2479884e-05
1211,-9.064617e-05
1212,-0.000113285314
1213,-0.0001314353
1214,-0.00013319838
1215,-0.00010019853
1216,-0.00010019853
1217,-0.00013319838
1218,-0.0001314353
1219,-0.000113285314
1220,-9.064617e-05
1221,-8.2479884e-05
1222,-7.155295e-05
1223,-2.5715071e-05
1224,-5.4116153e-06
1225,-5.7504458e-05
1226,-8.245331e-05
1227,-8.876293e-05
1228,-0.0001090118
1229,-0.00012823238
1230,-0.00013143528
1231,-0.00012372273
1232,-0.00012372273
1233,-0.00013143528
1234,-0.00012823238
1235,-0.0001090118
1236,-8.876293e-05
1237,-8.245331e-05
1238,-5.7504458e-05
1239,-5.4116153e-06
1240,-3.817736e-05
1241,-7.4419906e-05
1242,-7.717731e-05
1243,-9.141487e-05
1244,-0.0001090118
1245,-0.000113285314
1246,-0.000113477145
1247,-0.000113477145
1248,-0.000113285314
1249,-0.0001090118
1250,-9.141487e-05
1251,-7.717731e-05
1252,-7.4419906e-05
1253,-3.817736e-05
1254,-1.5676975e-05
1255,-5.2821746e-05
1256,-7.66344e-05
1257,-7.717732e-05
1258,-8.8762936e-05
1259,-9.064619e-05
1260,-9.4471005e-05
1261,-9.4471005e-05
1262,-9.064619e-05
1263,-8.8762936e-05
1264,-7.717732e-05
1265,-7.66344e-05
1266,-5.2821746e-05
1267,-1.5676975e-05
1268,-1.3831045e-05
1269,-5.282175e-05
1270,-7.441993e-05
1271,-8.245332e-05
1272,-8.24799e-05
1273,-8.0154125e-05
1274,-8.0154125e-05
1275,-8.24799e-05
1276,-8.245332e-05
1277,-7.441993e-05
1278,-5.282175e-05
1279,-1.3831045e-05
1280,-1.5676971e-05
1281,-3.817735e-05
1282,-5.7504454e-05
1283,-7.1552946e-05
1284,-6.94384e-05
1285,-6.94384e-05
1286,-7.1552946e-05
1287,-5.7504454e-05
1288,-3.817735e-05
1289,-1.5676971e-05
1290,-5.411612e-06
1291,-2.571507e-05
1292,-6.1735715e-05
1293,-6.1735715e-05
1294,-2.571507e-05
1295,-5.411612e-06
1296,-9.2264214e-05
1297,-0.00014416255
1298,-0.00014416255
1299,-9.2264214e-05
1300,-0.00013828592
1301,-0.0001768959
1302,-0.0002022299
1303,-0.00021667585
1304,-0.00021667585
1305,-0.0002022299
1306,-0.0001768959
1307,-0.00013828592
1308,-7.7072116e-05
1309,-0.00016033252
1310,-0.00021621444
1311,-0.00023554591
1312,-0.00023996056
1313,-0.00023612208
1314,-0.00023612208
1315,-0.00023996056
1316,-0.00023554591
1317,-0.00021621444
1318,-0.00016033252
1319,-7.7072116e-05
1320,-0.00016033252
1321,-0.00022048198
1322,-0.00023763304
1323,-0.00026150083
1324,-0.00027361032
1325,-0.00027623854
1326,-0.00027623854
1327,-0.00027361032
1328,-0.00026150083
1329,-0.00023763304
1330,-0.00022048198
1331,-0.00016033252
1332,-0.00013828592
1333,-0.00021621444
1334,-0.00023763305
1335,-0.00027008684
1336,-0.00029972658
1337,-0.00032101446
1338,-0.0003254978
1339,-0.0003254978
1340,-0.00032101446
1341,-0.00029972658
1342,-0.00027008684
1343,-0.00023763305
1344,-0.00021621444
1345,-0.00013828592
1346,-0.00017689589
1347,-0.00023554589
1348,-0.00026150083
1349,-0.00029972658
1350,-0.0003377388
1351,-0.0003795258
1352,-0.00038215265
1353,-0.00038215265
1354,-0.0003795258
1355,-0.0003377388
1356,-0.00029972658
1357,-0.00026150083
1358,-0.00023554589
1359,-0.00017689589
1360,-9.2264214e-05
1361,-0.0002022299
1362,-0.00023996054
1363,-0.00027361032
1364,-0.00032101446
1365,-0.0003795258
1366,-0.00041061707
1367,-0.0003962804
1368,-0.0003962804
1369,-0.00041061707
1370,-0.0003795258
1371,-0.00032101446
1372,-0.00027361032
1373,-0.00023996054
1374,-0.0002022299
1375,-9.2264214e-05
1376,-0.00014416255
1377,-0.00021667586
1378,-0.00023612208
1379,-0.00027623854
1380,-0.0003254978
1381,-0.00038215268
1382,-0.0003962804
1383,-0.00027682655
1384,-0.00027682655
1385,-0.0003962804
1386,-0.00038215268
1387,-0.0003254978
1388,-0.00027623854
1389,-0.00023612208
1390,-0.00021667586
1391,-0.00014416255
1392,-0.00014416255
1393,-0.00021667586
1394,-0.00023612208
1395,-0.00027623854
1396,-0.0003254978
1397,-0.00038215268
1398,-0.0003962804
1399,-0.00027682655
1400,-0.00027682655
1401,-0.0003962804
1402,-0.00038215268
1403,-0.0003254978
1404,-0.00027623854
1405,-0.00023612208
1406,-0.00021667586
1407,-0.00014416255
1408,-9.2264214e-05
1409,-0.0002022299
1410,-0.00023996054
1411,-0.00027361032
1412,-0.00032101446
1413,-0.0003795258
1414,-0.00041061707
1415,-0.0003962804
1416,-0.0003962804
1417,-0.00041061707
1418,-0.0003795258
1419,-0.00032101446
1420,-0.00027361032
1421,-0.00023996054
1422,-0.0002022299
1423,-9.2264214e-05
1424,-0.00017689589
1425,-0.00023554589
1426,-0.00026150083
1427,-0.00029972658
1428,-0.0003377388
1429,-0.0003795258
1430,-0.00038215265
1431,-0.00038215265
1432,-0.0003795258
1433,-0.0003377388
1434,-0.00029972658
1435,-0.00026150083
1436,-0.00023554589
1437,-0.00017689589
1438,-0.00013828592
1439,-0.00021621444
1440,-0.00023763305
1441,-0.00027008684
1442,-0.00029972658
1443,-0.00032101446
1444,-0.0003254978
1445,-0.0003254978
1446,-0.00032101446
1447,-0.00029972658
1448,-0.00027008684
1449,-0.00023763305
1450,-0.00021621444
1451,-0.00013828592
1452,-0.00016033252
1453,-0.00022048198
1454,-0.00023763304
1455,-0.00026150083
1456,-0.00027361032
1457,-0.00027623854
1458,-0.00027623854
1459,-0.00027361032
1460,-0.00026150083
1461,-0.00023763304
1462,-0.00022048198
1463,-0.00016033252
1464,-7.7072116e-05
1465,-0.00016033252
1466,-0.00021621444
1467,-0.00023554591
1468,-0.00023996056
1469,-0.00023612208
1470,-0.00023612208
1471,-0.00023996056
1472,-0.00023554591
1473,-0.00021621444
1474,-0.00016033252
1475,-7.7072116e-05
1476,-0.00013828592
1477,-0.0001768959
1478,-0.0002022299
1479,-0.00021667585
1480,-0.00021667585
1481,-0.0002022299
1482,-0.0001768959
1483,-0.00013828592
1484,-9.2264214e-05
1485,-0.00014416255
1486,-0.00014416255
1487,-9.2264214e-05
1488,-0.00016083718
1489,-0.00016083718
1490,-0.00022589914
1491,-0.00027420052
1492,-0.00030690286
1493,-0.0003252704
1494,-0.0003252704
1495,-0.00030690286
1496,-0.00027420052
1497,-0.00022589914
1498,-0.00026179128
1499,-0.00033008066
1500,-0.00036581248
1501,-0.00038346724
1502,-0.0003912269
1503,-0.0003912269
1504,-0.00038346724
1505,-0.00036581248
1506,-0.00033008066
1507,-0.00026179128
1508,-0.00026179128
1509,-0.00035230748
1510,-0.00038331654
1511,-0.00040367298
1512,-0.00042521572
1513,-0.0004380741
1514,-0.0004380741
1515,-0.00042521572
1516,-0.00040367298
1517,-0.00038331654
1518,-0.00035230748
1519,-0.00026179128
1520,-0.00022589914
1521,-0.00033008066
1522,-0.00038331657
1523,-0.00042047448
1524,-0.000455931
1525,-0.00048655857
1526,-0.0005048679
1527,-0.0005048679
1528,-0.00048655857
1529,-0.000455931
1530,-0.00042047448
1531,-0.00038331657
1532,-0.00033008066
1533,-0.00022589914
1534,-0.0002742005
1535,-0.00036581248
1536,-0.00040367298
1537,-0.000455931
1538,-0.0005070944
1539,-0.0005584
1540,-0.0005885108
1541,-0.0005885108
1542,-0.0005584
1543,-0.0005070944
1544,-0.000455931
1545,-0.00040367298
1546,-0.00036581248
1547,-0.0002742005
1548,-0.00030690286
1549,-0.00038346727
1550,-0.00042521572
1551,-0.0004865586
1552,-0.0005584
1553,-0.00062591967
1554,-0.00065649237
1555,-0.00065649237
1556,-0.00062591967
1557,-0.0005584
1558,-0.0004865586
1559,-0.00042521572
1560,-0.00038346727
1561,-0.00030690286
1562,-0.00016083718
1563,-0.00032527043
1564,-0.00039122687
1565,-0.0004380741
1566,-0.00050486793
1567,-0.0005885109
1568,-0.0006564923
1569,-0.0006973637
1570,-0.0006973637
1571,-0.0006564923
1572,-0.0005885109
1573,-0.00050486793
1574,-0.0004380741
1575,-0.00039122687
1576,-0.00032527043
1577,-0.00016083718
1578,-0.00016083718
1579,-0.00032527043
1580,-0.00039122687
1581,-0.0004380741
1582,-0.00050486793
1583,-0.0005885109
1584,-0.0006564923
1585,-0.0006973637
1586,-0.0006973637
1587,-0.0006564923
1588,-0.0005885109
1589,-0.00050486793
1590,-0.0004380741
1591,-0.00039122687
1592,-0.00032527043
1593,-0.00016083718
1594,-0.00030690286
1595,-0.00038346727
1596,-0.00042521572
1597,-0.0004865586
1598,-0.0005584
1599,-0.00062591967
1600,-0.00065649237
1601,-0.00065649237
1602,-0.00062591967
1603,-0.0005584
1604,-0.0004865586
1605,-0.00042521572
1606,-0.00038346727
1607,-0.00030690286
1608,-0.0002742005
1609,-0.00036581248
1610,-0.00040367298
1611,-0.000455931
1612,-0.0005070944
1613,-0.0005584
1614,-0.0005885108
1615,-0.0005885108
1616,-0.0005584
1617,-0.0005070944
1618,-0.000455931
1619,-0.00040367298
1620,-0.00036581248
1621,-0.0002742005
1622,-0.00022589914
1623,-0.00033008066
1624,-0.00038331657
1625,-0.00042047448
1626,-0.000455931
1627,-0.00048655857
1628,-0.0005048679
1629,-0.0005048679
1630,-0.00048655857
1631,-0.000455931
1632,-0.00042047448
1633,-0.00038331657
1634,-0.00033008066
1635,-0.00022589914
1636,-0.00026179128
1637,-0.00035230748
1638,-0.00038331654
1639,-0.00040367298
1640,-0.00042521572
1641,-0.0004380741
1642,-0.0004380741
1643,-0.00042521572
1644,-0.00040367298
1645,-0.00038331654
1646,-0.00035230748
1647,-0.00026179128
1648,-0.00026179128
1649,-0.00033008066
1650,-0.00036581248
1651,-0.00038346724
1652,-0.0003912269
1653,-0.0003912269
1654,-0.00038346724
1655,-0.00036581248
1656,-0.00033008066
1657,-0.00026179128
1658,-0.00022589914
1659,-0.00027420052
1660,-0.00030690286
1661,-0.0003252704
1662,-0.0003252704
1663,-0.00030690286
1664,-0.00027420052
1665,-0.00022589914
1666,-0.00016083718
1667,-0.00016083718
1668,-0.00027486484
1669,-0.00033711156
1670,-0.00037521054
1671,-0.00037521054
1672,-0.00033711156
1673,-0.00027486484
1674,-0.00029315273
1675,-0.00038373168
1676,-0.000453806
1677,-0.0004942636
1678,-0.0005129413
1679,-0.0005129413
1680,-0.0004942636
1681,-0.000453806
1682,-0.00038373168
1683,-0.00029315273
1684,-0.00029315273
1685,-0.00042668704
1686,-0.0005067265
1687,-0.00053185725
1688,-0.0005535904
1689,-0.00056930445
1690,-0.00056930445
1691,-0.0005535904
1692,-0.00053185725
1693,-0.0005067265
1694,-0.00042668704
1695,-0.00029315273
1696,-0.00038373168
1697,-0.0005067265
1698,-0.0005396529
1699,-0.00057688396
1700,-0.00061412883
1701,-0.0006405836
1702,-0.0006405836
1703,-0.00061412883
1704,-0.00057688396
1705,-0.0005396529
1706,-0.0005067265
1707,-0.00038373168
1708,-0.00027486487
1709,-0.000453806
1710,-0.00053185725
1711,-0.00057688396
1712,-0.00064198906
1713,-0.00068604626
1714,-0.0007149892
1715,-0.0007149892
1716,-0.00068604626
1717,-0.00064198906
1718,-0.00057688396
1719,-0.00053185725
1720,-0.000453806
1721,-0.00027486487
1722,-0.00033711156
1723,-0.0004942636
1724,-0.0005535904
1725,-0.00061412883
1726,-0.0006860463
1727,-0.0007457546
1728,-0.00078613043
1729,-0.00078613043
1730,-0.0007457546
1731,-0.0006860463
1732,-0.00061412883
1733,-0.0005535904
1734,-0.0004942636
1735,-0.00033711156
1736,-0.00037521054
1737,-0.0005129413
1738,-0.00056930445
1739,-0.00064058363
1740,-0.0007149892
1741,-0.00078613043
1742,-0.0008305022
1743,-0.0008305022
1744,-0.00078613043
1745,-0.0007149892
1746,-0.00064058363
1747,-0.00056930445
1748,-0.0005129413
1749,-0.00037521054
1750,-0.00037521054
1751,-0.0005129413
1752,-0.00056930445
1753,-0.00064058363
1754,-0.0007149892
1755,-0.00078613043
1756,-0.0008305022
1757,-0.0008305022
1758,-0.00078613043
1759,-0.0007149892
1760,-0.00064058363
1761,-0.00056930445
1762,-0.0005129413
1763,-0.00037521054
1764,-0.00033711156
1765,-0.0004942636
1766,-0.0005535904
1767,-0.00061412883
1768,-0.0006860463
1769,-0.0007457546
1770,-0.00078613043
1771,-0.00078613043
1772,-0.0007457546
1773,-0.0006860463
1774,-0.00061412883
1775,-0.0005535904
1776,-0.0004942636
1777,-0.00033711156
1778,-0.00027486487
1779,-0.000453806
1780,-0.00053185725
1781,-0.00057688396
1782,-0.00064198906
1783,-0.00068604626
1784,-0.0007149892
1785,-0.0007149892
1786,-0.00068604626
1787,-0.00064198906
1788,-0.00057688396
1789,-0.00053185725
1790,-0.000453806
1791,-0.00027486487
1792,-0.00038373168
1793,-0.0005067265
1794,-0.0005396529
1795,-0.00057688396
1796,-0.00061412883
1797,-0.0006405836
1798,-0.0006405836
1799,-0.00061412883
1800,-0.00057688396
1801,-0.0005396529
1802,-0.0005067265
1803,-0.00038373168
1804,-0.00029315273
1805,-0.00042668704
1806,-0.0005067265
1807,-0.00053185725
1808,-0.0005535904
1809,-0.00056930445
1810,-0.00056930445
1811,-0.0005535904
1812,-0.00053185725
1813,-0.0005067265
1814,-0.00042668704
1815,-0.00029315273
1816,-0.00029315273
1817,-0.00038373168
1818,-0.000453806
1819,-0.0004942636
1820,-0.0005129413
1821,-0.0005129413
1822,-0.0004942636
1823,-0.000453806
1824,-0.00038373168
1825,-0.00029315273
1826,-0.00027486484
1827,-0.00033711156
1828,-0.00037521054
1829,-0.00037521054
1830,-0.00033711156
1831,-0.00027486484
1832,-0.00036344037
1833,-0.00036344037
1834,-0.00033740044
1835,-0.00043410642
1836,-0.00052296225
1837,-0.0005784537
1838,-0.0005784537
1839,-0.00052296225
1840,-0.00043410642
1841,-0.00033740044
1842,-0.0003816836
1843,-0.0005373172
1844,-0.00062516215
1845,-0.00066224
1846,-0.0006709109
1847,-0.0006709109
1848,-0.00066224
1849,-0.00062516215
1850,-0.0005373172
1851,-0.0003816836
1852,-0.00033740047
1853,-0.0005373172
1854,-0.0006461565
1855,-0.0006859403
1856,-0.0007165436
1857,-0.00073085923
1858,-0.00073085923
1859,-0.0007165436
1860,-0.0006859403
1861,-0.0006461565
1862,-0.0005373172
1863,-0.00033740047
1864,-0.00043410642
1865,-0.0006251622
1866,-0.0006859403
1867,-0.00072807784
1868,-0.000769227
1869,-0.00079281494
1870,-0.00079281494
1871,-0.000769227
1872,-0.00072807784
1873,-0.0006859403
1874,-0.0006251622
1875,-0.00043410642
1876,-0.00052296225
1877,-0.00066224
1878,-0.00071654364
1879,-0.000769227
1880,-0.0008190225
1881,-0.000849148
1882,-0.000849148
1883,-0.0008190225
1884,-0.000769227
1885,-0.00071654364
1886,-0.00066224
1887,-0.00052296225
1888,-0.00036344037
1889,-0.0005784537
1890,-0.0006709109
1891,-0.00073085923
1892,-0.00079281494
1893,-0.0008491481
1894,-0.0008866977
1895,-0.0008866977
1896,-0.0008491481
1897,-0.00079281494
1898,-0.00073085923
1899,-0.0006709109
1900,-0.0005784537
1901,-0.00036344037
1902,-0.00036344037
1903,-0.0005784537
1904,-0.0006709109
1905,-0.00073085923
1906,-0.00079281494
1907,-0.0008491481
1908,-0.0008866977
1909,-0.0008866977
1910,-0.0008491481
1911,-0.00079281494
1912,-0.00073085923
1913,-0.0006709109
1914,-0.0005784537
1915,-0.00036344037
1916,-0.00052296225
1917,-0.00066224
1918,-0.00071654364
1919,-0.000769227
1920,-0.0008190225
1921,-0.000849148
1922,-0.000849148
1923,-0.0008190225
1924,-0.000769227
1925,-0.00071654364
1926,-0.00066224
1927,-0.00052296225
1928,-0.00043410642
1929,-0.0006251622
1930,-0.0006859403
1931,-0.00072807784
1932,-0.000769227
1933,-0.00079281494
1934,-0.00079281494
1935,-0.000769227
1936,-0.00072807784
1937,-0.0006859403
1938,-0.0006251622
1939,-0.00043410642
1940,-0.00033740047
1941,-0.0005373172
1942,-0.0006461565
1943,-0.0006859403
1944,-0.0007165436
1945,-0.00073085923
1946,-0.00073085923
1947,-0.0007165436
1948,-0.0006859403
1949,-0.0006461565
1950,-0.0005373172
1951,-0.00033740047
1952,-0.0003816836
1953,-0.0005373172
1954,-0.00062516215
1955,-0.00066224
1956,-0.0006709109
1957,-0.0006709109
1958,-0.00066224
1959,-0.00062516215
1960,-0.0005373172
1961,-0.0003816836
1962,-0.00033740044
1963,-0.00043410642
1964,-0.00052296225
1965,-0.0005784537
1966,-0.0005784537
1967,-0.00052296225
1968,-0.00043410642
1969,-0.00033740044
1970,-0.00036344037
1971,-0.00036344037
1972,-0.000403278
1973,-0.00046789023
1974,-0.00046789023
1975,-0.000403278
1976,-0.00038767254
1977,-0.0005225493
1978,-0.0006316475
1979,-0.0007002061
1980,-0.0007002061
1981,-0.0006316475
1982,-0.0005225493
1983,-0.00038767254
1984,-0.00038767254
1985,-0.0005906722
1986,-0.00073213043
1987,-0.00078950793
1988,-0.000808382
1989,-0.000808382
1990,-0.00078950793
1991,-0.00073213043
1992,-0.0005906722
1993,-0.00038767254
1994,-0.0005225493
1995,-0.00073213043
1996,-0.0008149678
1997,-0.0008405024
1998,-0.00085212133
1999,-0.00085212133
2000,-0.0008405024
2001,-0.0008149678
2002,-0.00073213043
2003,-0.0005225493
2004,-0.000403278
2005,-0.0006316475
2006,-0.00078950793
2007,-0.0008405024
2008,-0.0008697977
2009,-0.00088838435
2010,-0.00088838435
2011,-0.0008697977
2012,-0.0008405024
2013,-0.00078950793
2014,-0.0006316475
2015,-0.000403278
2016,-0.00046789023
2017,-0.0007002061
2018,-0.000808382
2019,-0.0008521213
2020,-0.00088838435
2021,-0.00091784674
2022,-0.00091784674
2023,-0.00088838435
2024,-0.0008521213
2025,-0.000808382
2026,-0.0007002061
2027,-0.00046789023
2028,-0.00046789023
2029,-0.0007002061
2030,-0.000808382
2031,-0.0008521213
2032,-0.00088838435
2033,-0.00091784674
2034,-0.00091784674
2035,-0.00088838435
2036,-0.0008521213
2037,-0.000808382
2038,-0.0007002061
2039,-0.00046789023
2040,-0.000403278
2041,-0.0006316475
2042,-0.00078950793
2043,-0.0008405024
2044,-0.0008697977
2045,-0.00088838435
2046,-0.00088838435
2047,-0.0008697977
2048,-0.0008405024
2049,-0.00078950793
2050,-0.0006316475
2051,-0.000403278
2052,-0.0005225493
2053,-0.00073213043
2054,-0.0008149678
2055,-0.0008405024
2056,-0.00085212133
2057,-0.00085212133
2058,-0.0008405024
2059,-0.0008149678
2060,-0.00073213043
2061,-0.0005225493
2062,-0.00038767254
2063,-0.0005906722
2064,-0.00073213043
2065,-0.00078950793
2066,-0.000808382
2067,-0.000808382
2068,-0.00078950793
2069,-0.00073213043
2070,-0.0005906722
2071,-0.00038767254
2072,-0.00038767254
2073,-0.0005225493
2074,-0.0006316475
2075,-0.0007002061
2076,-0.0007002061
2077,-0.0006316475
2078,-0.0005225493
2079,-0.00038767254
2080,-0.000403278
2081,-0.00046789023
2082,-0.00046789023
2083,-0.000403278
2084,-0.00046318234
2085,-0.00046318234
2086,-0.0004875588
2087,-0.0006066008
2088,-0.00069068477
2089,-0.00069068477
2090,-0.0006066008
2091,-0.0004875588
2092,-0.0004875588
2093,-0.0006565331
2094,-0.00078650174
2095,-0.0008709967
2096,-0.0008709967
2097,-0.00078650174
2098,-0.0006565331
2099,-0.0004875588
2100,-0.0006066008
2101,-0.00078650174
2102,-0.00089882984
2103,-0.0009451304
2104,-0.0009451304
2105,-0.00089882984
2106,-0.00078650174
2107,-0.0006066008
2108,-0.00046318234
2109,-0.00069068477
2110,-0.0008709967
2111,-0.0009451304
2112,-0.0009657638
2113,-0.0009657638
2114,-0.0009451304
2115,-0.0008709967
2116,-0.00069068477
2117,-0.00046318234
2118,-0.00046318234
2119,-0.00069068477
2120,-0.0008709967
2121,-0.0009451304
2122,-0.0009657638
2123,-0.0009657638
2124,-0.0009451304
2125,-0.0008709967
2126,-0.00069068477
2127,-0.00046318234
2128,-0.0006066008
2129,-0.00078650174
2130,-0.00089882984
2131,-0.0009451304
2132,-0.0009451304
2133,-0.00089882984
2134,-0.00078650174
2135,-0.0006066008
2136,-0.0004875588
2137,-0.0006565331
2138,-0.00078650174
2139,-0.0008709967
2140,-0.0008709967
2141,-0.00078650174
2142,-0.0006565331
2143,-0.0004875588
2144,-0.0004875588
2145,-0.0006066008
2146,-0.00069068477
2147,-0.00069068477
2148,-0.0006066008
2149,-0.0004875588
2150,-0.00046318234
2151,-0.00046318234
2152,-0.00056653353
2153,-0.00056653353
2154,-0.00061736704
2155,-0.00069482817
2156,-0.00069482817
2157,-0.00061736704
2158,-0.00056653353
2159,-0.00069482817
2160,-0.0007504652
2161,-0.0007504652
2162,-0.00069482817
2163,-0.00056653353
2164,-0.00056653353
2165,-0.00069482817
2166,-0.0007504652
2167,-0.0007504652
2168,-0.00069482817
2169,-0.00056653353
2170,-0.00061736704
2171,-0.00069482817
2172,-0.00069482817
2173,-0.00061736704
2174,-0.00056653353
2175,-0.00056653353
